substrate,formula,Cs,reduction degree,Crd,product,formula,Cp,reduction degree,Crd,rate,path yield,rdyield,difference
akg_c,C5H4O5,5,16,3.2,pyr_c,C3H3O3,3,10,3.3333333333333335,1000.0,0.9000000000000025,0.96,0.0599999999999975
akg_p,C5H4O5,5,16,3.2,pyr_p,C3H3O3,3,10,3.3333333333333335,1000.0,0.9000000000000015,0.96,0.0599999999999985
akg_e,C5H4O5,5,16,3.2,pyr_e,C3H3O3,3,10,3.3333333333333335,1000.0,0.9,0.96,0.05999999999999994
akg_c,C5H4O5,5,16,3.2,accoa_c,C23H34N7O17P3S,2,8,4.0,1000.0,0.8000000000000008,0.8,-7.771561172376096e-16
akg_c,C5H4O5,5,16,3.2,f6p_c,C6H11O9P,6,24,4.0,500.0000000000002,0.698901098901098,0.7999999999999999,0.10109890109890196
akg_c,C5H4O5,5,16,3.2,g6p_c,C6H11O9P,6,24,4.0,500.0000000000003,0.6989010989010983,0.7999999999999999,0.10109890109890163
akg_c,C5H4O5,5,16,3.2,g3p_c,C3H5O6P,3,12,4.0,1000.0000000000001,0.6913043478260869,0.7999999999999999,0.10869565217391308
akg_c,C5H4O5,5,16,3.2,succoa_c,C25H35N7O19P3S,4,14,3.5,1000.0,0.8,0.9142857142857144,0.11428571428571432
accoa_c,C23H34N7O17P3S,2,8,4.0,e4p_c,C4H7O7P,4,16,4.0,424.0837696335074,0.8481675392670148,1.0,0.15183246073298517
accoa_c,C23H34N7O17P3S,2,8,4.0,pep_c,C3H2O6P,3,10,3.3333333333333335,666.666666666667,1.0000000000000004,1.2,0.1999999999999995
accoa_c,C23H34N7O17P3S,2,8,4.0,r5p_c,C5H9O8P,5,20,4.0,340.33613445378137,0.8508403361344553,1.0,0.1491596638655447
accoa_c,C23H34N7O17P3S,2,8,4.0,oaa_c,C4H2O5,4,10,2.5,499.9999999999987,0.9999999999999909,1.6,0.6000000000000092
accoa_c,C23H34N7O17P3S,2,8,4.0,3pg_c,C3H4O7P,3,10,3.3333333333333335,666.6666666666661,1.0,1.2,0.19999999999999996
accoa_c,C23H34N7O17P3S,2,8,4.0,pyr_c,C3H3O3,3,10,3.3333333333333335,666.6666666666649,0.9999999999999936,1.2,0.2000000000000064
