substrate,formula,Cs,reduction degree,Crd,product,formula,Cp,reduction degree,Crd,rate,path yield,rdyield,difference
e4p_c,C4H7O7P,4,16,4.0,pep_c,C3H2O6P,3,10,3.3333333333333335,1000.0,0.75,1.2,0.44999999999999996
e4p_c,C4H7O7P,4,16,4.0,r5p_c,C5H9O8P,5,20,4.0,797.5394999999996,0.9969243749999996,1.0,0.0030756250000003593
e4p_c,C4H7O7P,4,16,4.0,oaa_c,C4H2O5,4,10,2.5,635.7779871323536,0.6357779871323536,1.6,0.9642220128676465
e4p_c,C4H7O7P,4,16,4.0,3pg_c,C3H4O7P,3,10,3.3333333333333335,1000.0,0.75,1.2,0.44999999999999996
e4p_c,C4H7O7P,4,16,4.0,pyr_c,C3H3O3,3,10,3.3333333333333335,1000.0,0.75,1.2,0.44999999999999996
e4p_c,C4H7O7P,4,16,4.0,akg_c,C5H4O5,5,16,3.2,633.2053668200396,0.7915067085250495,1.25,0.45849329147495055
e4p_c,C4H7O7P,4,16,4.0,accoa_c,C23H34N7O17P3S,2,8,4.0,1000.0,0.9449042239877281,1.0,0.05509577601227189
e4p_c,C4H7O7P,4,16,4.0,f6p_c,C6H11O9P,6,24,4.0,664.61625,0.9969243750000001,1.0,0.0030756249999999152
e4p_c,C4H7O7P,4,16,4.0,g6p_c,C6H11O9P,6,24,4.0,664.61625,0.9969243750000001,1.0,0.0030756249999999152
e4p_c,C4H7O7P,4,16,4.0,g3p_c,C3H5O6P,3,12,4.0,1000.0,0.75,1.0,0.25
e4p_c,C4H7O7P,4,16,4.0,succoa_c,C25H35N7O19P3S,4,14,3.5,880.4751314996578,0.8804751314996577,1.1428571428571428,0.26238201135748507
pep_c,C3H2O6P,3,10,3.3333333333333335,e4p_c,C4H7O7P,4,16,4.0,621.9243749999997,0.8292324999999996,0.8333333333333334,0.004100833333333775
pep_c,C3H2O6P,3,10,3.3333333333333335,r5p_c,C5H9O8P,5,20,4.0,497.53949999999946,0.8292324999999992,0.8333333333333334,0.0041008333333342195
pep_c,C3H2O6P,3,10,3.3333333333333335,oaa_c,C4H2O5,4,10,2.5,611.120569587539,0.8148274261167185,1.3333333333333335,0.5185059072166149
pep_c,C3H2O6P,3,10,3.3333333333333335,3pg_c,C3H4O7P,3,10,3.3333333333333335,995.079,0.995079,1.0,0.004920999999999953
pep_c,C3H2O6P,3,10,3.3333333333333335,pyr_c,C3H3O3,3,10,3.3333333333333335,995.0790000000021,0.9950790000000022,1.0,0.004920999999997844
pep_c,C3H2O6P,3,10,3.3333333333333335,akg_c,C5H4O5,5,16,3.2,584.8804545454547,0.9748007575757578,1.0416666666666667,0.06686590909090895
pep_c,C3H2O6P,3,10,3.3333333333333335,accoa_c,C23H34N7O17P3S,2,8,4.0,1000.0,0.8110453912428596,0.8333333333333334,0.0222879420904738
pep_c,C3H2O6P,3,10,3.3333333333333335,f6p_c,C6H11O9P,6,24,4.0,414.6162499999993,0.8292324999999986,0.8333333333333334,0.004100833333334775
